customer_id,interaction_type,summary_text,updated_at,next_action,urgency
C_335322,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1677.,2022-03-24,ارسال نمونه,عادی
C_335730,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1673.,2020-07-31,بدون اقدام,عادی
C_335730,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1675.,2020-06-04,جلسه قیمت,عادی
C_335730,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1678.,2020-07-17,پیگیری تلفنی,عادی
C_335730,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 1680.,2020-07-13,ارسال نمونه,مهم
C_335730,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 1683.,2020-06-11,بازدید فنی,مهم
C_336021,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 1679.,2022-05-30,جلسه قیمت,مهم
C_336021,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1681.,2020-09-13,ارسال نمونه,عادی
C_336021,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1684.,2021-08-13,جلسه قیمت,عادی
C_336021,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1684. اطلاعات تکمیلی ثبت شد.,2021-08-16,جلسه قیمت,عادی
C_336021,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1688.,2022-04-11,پیگیری تلفنی,مهم
C_336021,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1689. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2022-05-02,بازدید فنی,عادی
C_336021,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 1691.,2021-09-17,ارسال نمونه,مهم
C_336021,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 1694.,2020-09-28,بدون اقدام,مهم
C_336021,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 1694. اطلاعات تکمیلی ثبت شد.,2020-10-07,بدون اقدام,مهم
C_336021,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 1696.,2022-02-08,جلسه قیمت,مهم
C_337945,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1689. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2022-05-10,بازدید فنی,عادی
C_337945,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 1691.,2022-03-25,ارسال نمونه,مهم
C_337945,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 1694.,2022-03-07,بدون اقدام,مهم
C_337945,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 1696.,2022-04-08,جلسه قیمت,مهم
C_337945,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 1696. اطلاعات تکمیلی ثبت شد.,2022-04-15,جلسه قیمت,مهم
C_337945,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1698.,2022-04-12,بازدید فنی,عادی
C_338236,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1695.,2022-01-15,بدون اقدام,عادی
C_338236,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1697.,2022-04-22,بدون اقدام,عادی
C_338236,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1700.,2022-03-07,بازدید فنی,عادی
C_338236,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: فوری؛ کد پیگیری 1702.,2022-05-19,بازدید فنی,فوری
C_338236,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1705.,2022-04-04,بازدید فنی,عادی
C_338236,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1707.,2021-11-11,بازدید فنی,عادی
C_342153,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: فوری؛ کد پیگیری 1702.,2021-10-01,بازدید فنی,فوری
C_342153,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1705.,2021-04-08,بازدید فنی,عادی
C_342153,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1707.,2021-10-15,بازدید فنی,عادی
C_342153,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1710.,2021-10-18,پیگیری تلفنی,عادی
C_342153,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1712.,2021-09-28,پیگیری تلفنی,مهم
C_342153,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1712. اطلاعات تکمیلی ثبت شد.,2021-10-05,پیگیری تلفنی,مهم
C_342153,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1715.,2021-11-24,بدون اقدام,عادی
C_342564,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1710.,2020-04-04,پیگیری تلفنی,عادی
C_342564,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1712.,2020-09-30,پیگیری تلفنی,مهم
C_342564,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1715.,2021-01-24,بدون اقدام,عادی
C_342564,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1716.,2020-05-12,پیگیری تلفنی,عادی
C_342564,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1717.,2020-03-28,پیگیری تلفنی,مهم
C_342564,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1721.,2020-07-19,پیگیری تلفنی,عادی
C_342564,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1725.,2022-03-26,پیگیری تلفنی,مهم
C_342564,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1725. اطلاعات تکمیلی ثبت شد.,2022-04-02,پیگیری تلفنی,مهم
C_346978,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1716. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2020-04-25,پیگیری تلفنی,عادی
C_346978,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1718.,2020-05-27,پیگیری تلفنی,عادی
C_346978,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 1722.,2020-05-31,جلسه قیمت,مهم
C_346978,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1725. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2020-03-25,پیگیری تلفنی,مهم
C_346978,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1727.,2020-04-12,پیگیری تلفنی,عادی
C_348438,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1725.,2020-08-06,پیگیری تلفنی,مهم
C_348438,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1726.,2020-02-26,ارسال نمونه,عادی
C_348438,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 1728.,2020-04-09,پیگیری تلفنی,مهم
C_348438,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1730.,2020-02-12,ارسال نمونه,عادی
