Request_ID,Customer_ID,Product_ID,Created_At,Available_At,Request_Type,Requirement_Text,Decision_At,Status,Outcome_Text,Owner_Unit,Source_System
PDR-000301,C_519849,P_671927,2020-10-24,2020-10-26,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 66 کیلوگرم است.,2021-01-30,نمونه تأیید,نمونه برای آزمون مشتری آماده شد.,تحقیق,PLM_REQUESTS
PDR-000302,C_190305,P_903859,2021-02-24,2021-02-24,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 164 کیلوگرم است.,2021-03-24,درحال توسعه,بررسی فنی و برنامه,برنامه,PLM_REQUESTS
PDR-000303,C_317124,P_RARE_Product_Family_03,2021-11-15,2021-11-16,بهبود شید رنگ,پایداری شید رنگ در بچ,2022-01-02,نمونه تأیید,نمونه برای آزمون مشتری آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000304,C_524968,P_615273,2021-04-02,2021-04-04,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 205 کیلوگرم است.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000305,C_806376,P_516971,2021-06-16,2021-06-16,بسته,ابعاد و چیدمان بسته,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000306,C_969707,P_571374,2020-04-12,2020-04-13,بسته,ابعاد و چیدمان بسته,2020-04-29,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000307,C_746892,P_RARE_Product_Family_05,2022-04-22,2022-04-24,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 78 کیلوگرم است.,2022-05-28,فنی رد,درخواست با محدودیت فنی فعلی سازگار نبود.,تحقیق,PLM_REQUESTS
PDR-000308,C_117580,P_RARE_Product_Family_02,2020-07-14,2020-07-14,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 91 کیلوگرم است.,2020-09-08,درحال توسعه,نمونه برای آزمون مشتری آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000309,C_746892,P_218456,2021-01-10,2021-01-11,بسته,ابعاد و چیدمان بسته,2021-03-27,فنی رد,بررسی فنی و برنامه,کنترل کیفیت,PLM_REQUESTS
PDR-000310,C_417601,P_817472,2022-02-03,2022-02-05,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 228 کیلوگرم است.,2022-04-02,نمونه تأیید,درخواست با محدودیت فنی فعلی سازگار نبود.,تحقیق,PLM_REQUESTS
PDR-000311,C_317124,P_RARE_Product_Family_03,2021-12-26,2021-12-27,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 139 کیلوگرم است.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000312,C_698497,P_119618,2021-03-23,2021-03-23,بسته,ابعاد و چیدمان بسته,2021-04-11,درحال توسعه,بررسی فنی و برنامه,تحقیق,PLM_REQUESTS
PDR-000313,C_317124,P_RARE_Product_Family_03,2021-09-03,2021-09-05,بهبود شید رنگ,پایداری شید رنگ در بچ,2021-12-01,فنی رد,درخواست با محدودیت فنی فعلی سازگار نبود.,برنامه,PLM_REQUESTS
PDR-000314,C_527060,P_565736,2021-11-08,2021-11-08,بهبود شید رنگ,پایداری شید رنگ در بچ,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000315,C_535756,P_RARE_Product_Family_06,2020-04-30,2020-05-02,بهبود شید رنگ,پایداری شید رنگ در بچ,2020-05-27,فنی رد,درخواست با محدودیت فنی فعلی سازگار نبود.,کنترل کیفیت,PLM_REQUESTS
PDR-000316,C_937594,P_672380,2021-11-20,2021-11-21,بهبود شید رنگ,پایداری شید رنگ در بچ,2022-02-26,نمونه تأیید,بررسی فنی و برنامه,کنترل کیفیت,PLM_REQUESTS
PDR-000317,C_746892,P_003764,2022-05-17,2022-05-17,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 263 کیلوگرم است.,2022-08-03,فنی رد,درخواست با محدودیت فنی فعلی سازگار نبود.,تحقیق,PLM_REQUESTS
PDR-000318,C_683666,P_RARE_Product_Family_03,2020-11-06,2020-11-07,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 209 کیلوگرم است.,2020-12-12,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000319,C_101842,P_RARE_Product_Family_03,2021-02-01,2021-02-01,بسته,ابعاد و چیدمان بسته,2021-02-17,درحال توسعه,نمونه برای آزمون مشتری آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000320,C_915518,P_337281,2021-10-23,2021-10-25,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 490 کیلوگرم است.,2021-11-19,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000321,C_265163,P_RARE_Product_Family_04,2021-08-04,2021-08-04,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 189 کیلوگرم است.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000322,C_683666,P_RARE_Product_Family_05,2020-08-06,2020-08-06,بسته,ابعاد و چیدمان بسته,2020-10-23,فنی رد,نمونه برای آزمون مشتری آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000323,C_329432,P_RARE_Product_Family_05,2022-03-28,2022-03-29,بهبود شید رنگ,پایداری شید رنگ در بچ,2022-07-04,نمونه تأیید,درخواست با محدودیت فنی فعلی سازگار نبود.,کنترل کیفیت,PLM_REQUESTS
PDR-000324,C_683666,P_820821,2021-10-06,2021-10-06,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 430 کیلوگرم است.,2021-10-22,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000325,C_180745,P_735610,2021-03-21,2021-03-22,تغییر تعداد فیلامنت,تعداد فیلامنت متفاوت برای رسیدن به پوشش بهتر درخواست شد. حجم نمونه پیشنهادی 417 کیلوگرم است.,2021-04-26,نمونه تأیید,نمونه برای آزمون مشتری آماده شد.,برنامه,PLM_REQUESTS
PDR-000326,C_245948,P_830781,2021-08-23,2021-08-24,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 320 کیلوگرم است.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000327,C_180817,P_RARE_Product_Family_04,2022-01-28,2022-01-30,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 60 کیلوگرم است.,2022-04-24,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000328,C_746892,P_947367,2020-08-21,2020-08-21,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 53 کیلوگرم است.,2020-10-10,فنی رد,نمونه برای آزمون مشتری آماده شد.,تحقیق,PLM_REQUESTS
PDR-000329,C_598080,P_RARE_Product_Family_02,2020-06-02,2020-06-03,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 281 کیلوگرم است.,2020-08-10,درحال توسعه,نمونه برای آزمون مشتری آماده شد.,برنامه,PLM_REQUESTS
PDR-000330,C_746892,P_257054,2020-11-24,2020-11-26,بهبود شید رنگ,پایداری شید رنگ در بچ,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000331,C_338236,P_RARE_Product_Family_04,2022-05-13,2022-05-14,بسته,ابعاد و چیدمان بسته,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000332,C_746892,P_RARE_Product_Family_03,2020-12-12,2020-12-14,بهبود شید رنگ,پایداری شید رنگ در بچ,2021-02-03,درحال توسعه,درخواست با محدودیت فنی فعلی سازگار نبود.,برنامه,PLM_REQUESTS
PDR-000333,C_683666,P_RARE_Product_Family_03,2022-01-09,2022-01-09,بسته,ابعاد و چیدمان بسته,2022-02-07,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000334,C_806376,P_RARE_Product_Family_02,2021-09-17,2021-09-18,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 156 کیلوگرم است.,2021-10-07,فنی رد,نمونه برای آزمون مشتری آماده شد.,تحقیق,PLM_REQUESTS
PDR-000335,C_950113,P_RARE_Product_Family_03,2021-07-12,2021-07-12,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 179 کیلوگرم است.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000336,C_683666,P_RARE_Product_Family_03,2020-09-27,2020-09-27,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 54 کیلوگرم است.,2020-11-26,فنی رد,نمونه برای آزمون مشتری آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000337,C_117580,P_047794,2020-11-04,2020-11-06,بهبود شید رنگ,پایداری شید رنگ در بچ,2020-12-14,درحال توسعه,درخواست با محدودیت فنی فعلی سازگار نبود.,کنترل کیفیت,PLM_REQUESTS
PDR-000338,C_746892,P_RARE_Product_Family_03,2021-03-08,2021-03-08,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 175 کیلوگرم است.,2021-04-08,نمونه تأیید,درخواست با محدودیت فنی فعلی سازگار نبود.,کنترل کیفیت,PLM_REQUESTS
PDR-000339,C_683666,P_RARE_Product_Family_03,2020-09-17,2020-09-19,بهبود شید رنگ,پایداری شید رنگ در بچ,2020-12-28,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000340,C_117580,P_RARE_Product_Family_02,2020-09-14,2020-09-16,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 404 کیلوگرم است.,2020-12-17,درحال توسعه,نمونه برای آزمون مشتری آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000341,C_051706,P_490196,2021-01-09,2021-01-09,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 89 کیلوگرم است.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000342,C_258325,P_652993,2022-01-05,2022-01-06,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 417 کیلوگرم است.,2022-02-17,درحال توسعه,نمونه برای آزمون مشتری آماده شد.,برنامه,PLM_REQUESTS
PDR-000343,C_603877,P_945393,2020-11-09,2020-11-11,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 404 کیلوگرم است.,2021-01-11,فنی رد,نمونه برای آزمون مشتری آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000344,C_117580,P_769459,2020-09-17,2020-09-18,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 97 کیلوگرم است.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000345,C_806376,P_RARE_Product_Family_03,2021-08-24,2021-08-26,بهبود استحکام,افزایش استحکام برای کاهش پارگی در سرعت بالاتر درخواست شد. حجم نمونه پیشنهادی 247 کیلوگرم است.,2021-09-28,نمونه تأیید,نمونه برای آزمون مشتری آماده شد.,برنامه,PLM_REQUESTS
PDR-000346,C_465481,P_118397,2020-10-03,2020-10-03,بهبود شید رنگ,پایداری شید رنگ در بچ,2020-11-26,درحال توسعه,درخواست با محدودیت فنی فعلی سازگار نبود.,تحقیق,PLM_REQUESTS
PDR-000347,C_468898,P_650055,2020-04-16,2020-04-17,تغییر تعداد فیلامنت,تعداد فیلامنت متفاوت برای رسیدن به پوشش بهتر درخواست شد. حجم نمونه پیشنهادی 185 کیلوگرم است.,2020-06-29,فنی رد,نمونه برای آزمون مشتری آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000348,C_948070,P_RARE_Product_Family_04,2020-03-01,2020-03-01,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 392 کیلوگرم است.,2020-03-27,فنی رد,نمونه برای آزمون مشتری آماده شد.,تحقیق,PLM_REQUESTS
PDR-000349,C_419410,P_490196,2021-12-03,2021-12-04,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 124 کیلوگرم است.,2022-01-18,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000350,C_419410,P_228625,2021-12-23,2021-12-23,بهبود شید رنگ,پایداری شید رنگ در بچ,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000351,C_317124,P_RARE_Product_Family_03,2021-01-30,2021-02-01,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 327 کیلوگرم است.,2021-03-25,درحال توسعه,نمونه برای آزمون مشتری آماده شد.,برنامه,PLM_REQUESTS
PDR-000352,C_265163,P_RARE_Product_Family_04,2021-06-29,2021-06-30,تغییر دنیر,مشتری دنیر میانی برای محصول جدید خود درخواست کرده است. حجم نمونه پیشنهادی 413 کیلوگرم است.,2021-08-02,نمونه تأیید,بررسی فنی و برنامه,برنامه,PLM_REQUESTS
