customer_id,Product_id,complaint_text,severity,created_at,complaint_status,text_resolution
C_117580,P_RARE_Product_Family_02,نخ در بعضي جاها سيمي ميباشد و همچنين پرز شديد نيز در بعضي بسته ها وجود دارد.اين مشکل تکراري ميباشد و قبلا هم وجود داشته و مشتري اعلام نموده که درصورت تکرار قطع همکاري ميکند.مشتري عکس ارسال نموده است,متوسط,2020-06-01,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید با توجه به بررسی‌های انجام‌شده مشخص گردید که در زمان تولید این نخ، خط تولید با شرایط متفاوت مواجه بوده و تعداد پارگی فیلامنت‌ها به‌طور قابل‌توجهی افزایش یافته است. در همین راستا، در تاریخ 1404/01/31 موضوع با فروشنده، فرد مربوطه، مطرح و مقرر گردید در مواقع بروز بحران در خط تولید و افزایش غیرعادی پارگی فیلامنت، کلیه محصولات تولیدشده تا زمان رفع مشکل و بازگشت شرایط تولید به وضعیت عادی، در داخل شرکت نفیس نخ مصرف شده و از ارسال آن‌ها برای مشتری خودداری شود. این موضوع در جلسه خدمات مشتری نیز مطرح و بر اجرای این تصمیم تأکید گردید. بر این اساس، محصولاتی که دارای پارگی شدید فیلامنت باشند، به‌عنوان محصول نامناسب برای ارسال به مشتری شناسایی شده و تا زمان رفع مشکل، مصرف داخلی خواهند شد.
C_806376,P_672805,استفاده از دوك دسته دوم و تيغ خورده درقسمت رزرو و كثيفي,متوسط,2021-02-22,درحال بررسی,
C_444616,P_RARE_Product_Family_04,نخ poy كه در فروردين ارسال شده، اشكالات زير را داشته:بوبين ها آسيب ديده هستندحالت پيچش نخ روي بوبين زاويه دار نبوده و اصطلاحا ريبوني شده(روي هم پيچيده شده) اين باعث برآمدگي بوبين در آن ناحيه شده و هنگامي كه بسته بندي شده اين نقاط سايش روي يكديگر به وجو,کم,2021-11-12,درحال بررسی,
C_672706,P_RARE_Product_Family_05,آسيب ديدگي بار هنگام حمل و نقل و ارسال نخ,زیاد,2021-04-30,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید.پیرو بازدید انجام‌شده از محل مشتری، علت آسیب به نخ‌ها، برخورد لایی های پالت‌های مجاور تشخیص داده شد. متعاقباً، این مورد در کمیته S&OP مورد بحث و بررسی قرار گرفت و در راستای پیشگیری از تکرار این مسئله، اتخاذ تدابیر لازم در انبار محصول جهت اصلاح چیدمان و شرایط نگهداری مصوب گردید. .
C_806376,P_769459,جدا بودن لاي نخ,متوسط,2021-01-11,بسته‌شده,در مورخ 22/02/1404 در اتوماسيون نامه اي به شماره 8709/04 ثبت شده است . و موضوع جهت رفع مشکل براي سرپرست سالن POY تشريح شد.(اصلاح فشار بادجت در تولیدات بعدی)
C_603968,P_975626,در همبافت هاي 1178710000-1182810000-118811000سر دوک پليسه دارد و بسته بندي نخ نامناسب است-در همبافت 1182810000نخ هاي ريز به عنوان نخ AW بسته بندي شده و در همبافت 1188110000فيلامنت پارگي در بسته نخ مشاهده ميشود.(مشتري عکس ارسال نموده),کم,2021-02-08,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید.با توجه به استفاده از دوک دست دوم ووجود پیلسه سر دوک ،جهت اين شرکت سر دوک درخواست شد ودر تاريخ 08/04/1404 ارسال گرديد.پس از پیگیری مجدد موضوع پس از استفاده سر دوک مرتفع گردید.
C_768792,P_RARE_Product_Family_04,طبق اعلام مشتري اين پارت ارسال شده نخ فيلامنت پارگي و پليسه دار بودن دوک.,زیاد,2022-07-04,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید .پیرو بازدید انجام‌شده از واحد بسته‌بندی POY، هیچ‌گونه مغایرتی در زمینه آسیب دیدگی در دوک‌ها مشاهده نگردید. در همین راستا، موضوع به سیستم کنترل کیفیت و بسته‌بندی ابلاغ شد. همچنین،به دلیل استفاده از دوک دست دوم، در راستای سهولت در مصرف نخ و رضایت مشتری ، در تاریخ ۱۴۰۴/۰۴/۰۸ برای مشتری سر دوک ارسال گردید..پس از پیگیری مجدد موضوع پس از استفاده سر دوک مرتفع گردید.
C_806376,P_769459,در همبافت 116811 زير دست مناسب است ولي در همبافتهاي 118141و118351 زير دست مناسب نيست. همچنين مشتري افزابش رنج دنير را نيز درخواست نموده است,متوسط,2021-10-25,بسته‌شده,در بازدید حضوری موضوع بررسی گردید ، مشکل زیر دست پتو به فرآیند تکسچرایزینگ و تکمیل پتو مربوط می باشد ،لذا موارد دیگر که مربوط موضوعات کیفی نخ POY بود دریافت گردید و جلسه ای با حضور فرد مربوطه سرپرست سالن صورت پذیرفت . زير دست نا مناسب پتو مربوط به فرايند تکميل شرکت مقصد بوده و بنابر اين شکايت وارد نميباشد
C_746892,P_228625,کارکرد نامناسب نخ درجات,زیاد,2021-06-14,بسته‌شده,در تاريخ 24/4/1404 از اين شرکت بازديد شد و مشاوره جهت تغییر ستينگ تولیدی به اين شرکت داده شد سه نمونه نخ کشي شد که مشکل مرتفع گردید.
C_274912,P_992126,طبق اعلام مشتري يک پالت از بار ارسال شده در محل مشتري قبل از تخليه، داراي دفرمگي و آسيب ديدگي بوده است از مشتري عکس دريافت شده,زیاد,2021-06-26,بسته‌شده,.ابتدا موضوع از داخل سازمان بررسی شد و نظرات واحدهای مرتبط دریافت گردید.در بررسی تصاویر دریافتی زمان بارگیری عیب وجود داشت که جهت واحد انبار و بسته بندي در جلسه کام فرايندي اقدام اصلاحي صادر گرديد و مقرر شد قبل از ارسال پالت کاملا بازبینی و در صورت وجود هر گونه مشکل به واحد بسته بندی مرجوع و پس از رفع عیب ارسال گردد.
C_683666,P_903460,مشتري اعلام نموده است محدوده رنج نمره نخ زياد ميباشد و اين ميزان از 240تا 260 دنير اندازه گيري شده است,متوسط,2021-10-02,درحال بررسی,
C_633661,P_343377,نخ رزرو سفت مي باشد و باز نمي شود.,کم,2020-06-06,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید در بازدید از خط تولید تفاوت ستینگ در یک وایندر مشاهده شد و پس از پیگیری از تولید سریعا موضوع مرتفع گردید خطا در تنظیمات ماشین رخ داده بود در پیگیری های مجدد از مشتری مشکل مرتفع شده بود
C_245948,P_RARE_Product_Family_04,طبق تصاوير ارسالي محصول نهایی تک رنگ داراي رگه راه راه است.,زیاد,2020-03-27,درحال بررسی,
C_519849,P_495385,طبق اعلام مشتري اين نخ باهمبافت 1178210000 داراي تلرانس دنير ميباشد.,زیاد,2020-08-28,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید طی بررسی به عمل آمده از نتایج کیفی نخ تلرانس نمره در محدوده مجاز قرار داشت و شکایت پذیرفته نمی باشد.
C_806376,P_RARE_Product_Family_02,طبق اعلام بازخورد مشتري نخ با همبافت 1199710000 ، نخها بسيار پرز داشته و هنگام توليد به شدت پارگي ايجاد كرده و باعث كاهش راندمان و توقفات پياپي شده است.,متوسط,2021-11-18,بسته‌شده,با توجه به اینکه مشکل درچند بوبین مشاهده شده بود و محدود به همین مقدار بود.مقرر شد واحد توليد در زمان فیلامنت پارگی جداسازی و ثبت لیبل درجه را در زمان تولید نخ با دقت بیشتری انجام دهدو در تولیدات بعدی موضوع تکرار نگردد..
